Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Serviço População Ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade 
PNADC_042022 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ; 1115233.01956049 ; 459974.48333399 ; 487668.50933524 ; 5.67886288967087 ; 41.2446973203201 ; 43.7279475035117 ; 2102.14525223049 ; 10.7567850779732 
PNADC_042022 ; Ceará ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 19982.13102534 ; 19982.13102534 ; 19982.13102534 ; 0 ; 100 ; 100 ; 1329.00465153485 ; 8.96040180587613 
PNADC_042022 ; Ceará ; Mulher ;  ;  ; Sim ;  ; 401924.58891346 ; 401924.58891346 ; 401924.58891346 ; 0 ; 100 ; 100 ; 1715.76625137373 ; 12.4216262471495 
PNADC_042022 ; Ceará ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 194788.43317444 ; 194788.43317444 ; 194788.43317444 ; 0 ; 100 ; 100 ; 607.345208506931 ; 8.70367375163337 
PNADC_042022 ; Ceará ; Mulher ;  ;  ; Não ;  ; 547236.06898786 ; 547236.06898786 ; 547236.06898786 ; 0 ; 100 ; 100 ; 1074.13121302982 ; 11.0129677893539 
PNADC_042022 ; Ceará ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 214770.56419978 ; 214770.56419978 ; 214770.56419978 ; 0 ; 100 ; 100 ; 674.628977583499 ; 8.72841031760134 
PNADC_042022 ; Ceará ; Mulher ;  ;  ;  ;  ; 3952287.13618922 ; 1570943.68277422 ; 1708961.314684 ; 8.07611212283648 ; 39.7477113540115 ; 43.2398066181946 ; 1653.97425416002 ; 10.1233589212214 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Sim ;  ; 5251.80746295 ; 5251.80746295 ; 5251.80746295 ; 0 ; 100 ; 100 ; 2913.85567733903 ; 12.622814404358 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 494.90475279 ; 494.90475279 ; 494.90475279 ; 0 ; 100 ; 100 ; 284.600727604051 ; 8.51349200210214 
PNADC_042022 ; Ceará ;  ;  ; Amarela ; Não ;  ; 3987.14072223 ; 3987.14072223 ; 3987.14072223 ; 0 ; 100 ; 100 ; 1080.09088594449 ; 11.3942189532209 
PNADC_042022 ; Ceará ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 494.90475279 ; 494.90475279 ; 494.90475279 ; 0 ; 100 ; 100 ; 284.600727604051 ; 8.51349200210214 
PNADC_042022 ; Ceará ;  ;  ; Amarela ;  ;  ; 31472.18637308 ; 15616.92530048 ; 16443.88925824 ; 5.02900466412234 ; 49.6213549174902 ; 52.2489574232613 ; 2198.62776297054 ; 9.49564468795154 
PNADC_042022 ; Ceará ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 3474.97387656 ; 3474.97387656 ; 3474.97387656 ; 0 ; 100 ; 100 ; 1380.27944971284 ; 9.40843221992362 
PNADC_042022 ; Ceará ;  ;  ; Branca ; Sim ;  ; 270849.94200916 ; 270849.94200916 ; 270849.94200916 ; 0 ; 100 ; 100 ; 2057.24970404356 ; 12.2665931940368 
PNADC_042022 ; Ceará ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 33330.9814667 ; 33330.9814667 ; 33330.9814667 ; 0 ; 100 ; 100 ; 618.719259766579 ; 8.97009860741137 
PNADC_042022 ; Ceará ;  ;  ; Branca ; Não ;  ; 254184.28101644 ; 254184.28101644 ; 254184.28101644 ; 0 ; 100 ; 100 ; 1372.34051899016 ; 11.4135989220445 
PNADC_042022 ; Ceará ;  ;  ; Branca ;  ; Trabalhador doméstico ; 36805.95534326 ; 36805.95534326 ; 36805.95534326 ; 0 ; 100 ; 100 ; 690.620715409027 ; 9.01383384366033 
PNADC_042022 ; Ceará ;  ;  ; Branca ;  ;  ; 1994450.25971236 ; 973009.09669401 ; 1041468.80583133 ; 6.57338066718893 ; 48.7858291755212 ; 52.2183394025344 ; 2351.59261173767 ; 10.6097514007778 
PNADC_042022 ; Ceará ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_042022 ; Ceará ;  ;  ; Indígena ; Sim ;  ; 5721.17361294 ; 5721.17361294 ; 5721.17361294 ; 0 ; 100 ; 100 ; 1414.37039440864 ; 11.4016836643957 
PNADC_042022 ; Ceará ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 2592.21271872 ; 2592.21271872 ; 2592.21271872 ; 0 ; 100 ; 100 ; 951.031327106133 ; 10.968422820744 
PNADC_042022 ; Ceará ;  ;  ; Indígena ; Não ;  ; 11419.73900175 ; 11419.73900175 ; 11419.73900175 ; 0 ; 100 ; 100 ; 1050.12108635693 ; 11.1141712543161 
PNADC_042022 ; Ceará ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 2592.21271872 ; 2592.21271872 ; 2592.21271872 ; 0 ; 100 ; 100 ; 951.031327106133 ; 10.968422820744 
PNADC_042022 ; Ceará ;  ;  ; Indígena ;  ;  ; 62397.56484145 ; 26342.63533292 ; 29546.22410612 ; 10.8426334332732 ; 42.2174092848907 ; 47.3515660125454 ; 1558.82713543892 ; 9.93182290930711 
PNADC_042022 ; Ceará ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 17934.06253253 ; 17934.06253253 ; 17934.06253253 ; 0 ; 100 ; 100 ; 1309.3923614055 ; 9.10564513486241 
PNADC_042022 ; Ceará ;  ;  ; Parda ; Sim ;  ; 645910.5454118 ; 645910.5454118 ; 645910.5454118 ; 0 ; 100 ; 100 ; 1774.30557772083 ; 11.5152906988548 
PNADC_042022 ; Ceará ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 151812.04534489 ; 151812.04534489 ; 151812.04534489 ; 0 ; 100 ; 100 ; 609.072618010827 ; 8.55047315009149 
PNADC_042022 ; Ceará ;  ;  ; Parda ; Não ;  ; 792644.7016415 ; 792644.7016415 ; 792644.7016415 ; 0 ; 100 ; 100 ; 979.985917643411 ; 10.006251732643 
PNADC_042022 ; Ceará ;  ;  ; Parda ;  ; Trabalhador doméstico ; 169746.10787742 ; 169746.10787742 ; 169746.10787742 ; 0 ; 100 ; 100 ; 683.062992387335 ; 8.61095097408164 
PNADC_042022 ; Ceará ;  ;  ; Parda ;  ;  ; 4912193.78559153 ; 2375648.0763981 ; 2593342.36005364 ; 8.39435189926244 ; 48.3622629743631 ; 52.7939750190728 ; 1581.48038339154 ; 9.69140040970129 
PNADC_042022 ; Ceará ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 3967.93427036 ; 3967.93427036 ; 3967.93427036 ; 0 ; 100 ; 100 ; 1355.4399695405 ; 9.13839671554618 
PNADC_042022 ; Ceará ;  ;  ; Preta ; Sim ;  ; 97343.93448891 ; 97343.93448891 ; 97343.93448891 ; 0 ; 100 ; 100 ; 1710.81180785439 ; 11.4970841344307 
PNADC_042022 ; Ceará ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 21512.33900691 ; 21512.33900691 ; 21512.33900691 ; 0 ; 100 ; 100 ; 628.279857396273 ; 9.1977373130043 
PNADC_042022 ; Ceará ;  ;  ; Preta ; Não ;  ; 102401.72874626 ; 102401.72874626 ; 102401.72874626 ; 0 ; 100 ; 100 ; 1305.78901558792 ; 10.0294343490522 
PNADC_042022 ; Ceará ;  ;  ; Preta ;  ; Trabalhador doméstico ; 25480.27327727 ; 25480.27327727 ; 25480.27327727 ; 0 ; 100 ; 100 ; 743.553333928672 ; 9.18991818825691 
PNADC_042022 ; Ceará ;  ;  ; Preta ;  ;  ; 587171.14646198 ; 314939.02090328 ; 338002.90890318 ; 6.82357677770949 ; 53.6366650168279 ; 57.5646318692307 ; 1554.5553850368 ; 9.60364266703531 
PNADC_042022 ; Ceará ;  ;  ; Negra ; Sim ; Trabalhador doméstico ; 21901.99680289 ; 21901.99680289 ; 21901.99680289 ; 0 ; 100 ; 100 ; 1317.7347004183 ; 9.11063996974335 
PNADC_042022 ; Ceará ;  ;  ; Negra ; Sim ;  ; 743254.47990071 ; 743254.47990071 ; 743254.47990071 ; 0 ; 100 ; 100 ; 1765.98980762933 ; 11.5128794387483 
PNADC_042022 ; Ceará ;  ;  ; Negra ; Não ; Trabalhador doméstico ; 173324.3843518 ; 173324.3843518 ; 173324.3843518 ; 0 ; 100 ; 100 ; 611.412750336808 ; 8.63242034762815 
PNADC_042022 ; Ceará ;  ;  ; Negra ; Não ;  ; 895046.43038776 ; 895046.43038776 ; 895046.43038776 ; 0 ; 100 ; 100 ; 1017.1623680011 ; 10.0089531170706 
PNADC_042022 ; Ceará ;  ;  ; Negra ;  ; Trabalhador doméstico ; 195226.38115469 ; 195226.38115469 ; 195226.38115469 ; 0 ; 100 ; 100 ; 690.83646244168 ; 8.68592932953701 
PNADC_042022 ; Ceará ;  ;  ; Negra ;  ;  ; 5499364.93205351 ; 2690587.09730138 ; 2931345.26895682 ; 8.2132314540047 ; 48.9254146714117 ; 53.3033414798721 ; 1578.31116351941 ; 9.6821961346704 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 3474.97387656 ; 3474.97387656 ; 3474.97387656 ; 0 ; 100 ; 100 ; 1380.27944971284 ; 9.40843221992362 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ; Sim ;  ; 281822.92308505 ; 281822.92308505 ; 281822.92308505 ; 0 ; 100 ; 100 ; 2060.16183585948 ; 12.2556067987566 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ; Não ; Trabalhador doméstico ; 36418.09893821 ; 36418.09893821 ; 36418.09893821 ; 0 ; 100 ; 100 ; 637.832468261077 ; 9.09592274848874 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ; Não ;  ; 269591.16074042 ; 269591.16074042 ; 269591.16074042 ; 0 ; 100 ; 100 ; 1354.34179058697 ; 11.4008319217168 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ;  ; Trabalhador doméstico ; 39893.07281477 ; 39893.07281477 ; 39893.07281477 ; 0 ; 100 ; 100 ; 702.504946043248 ; 9.12481754320966 
PNADC_042022 ; Ceará ;  ;  ; Não Negra ;  ;  ; 2090279.04335819 ; 1015948.17354306 ; 1088438.43541134 ; 6.66002407760296 ; 48.6034712337193 ; 52.0714417948085 ; 2362.36211469687 ; 10.5793177465424 
PNADC_042022 ; Ceará ;  ;  ;  ; Sim ; Trabalhador doméstico ; 25376.97067945 ; 25376.97067945 ; 25376.97067945 ; 0 ; 100 ; 100 ; 1326.29921241857 ; 9.15283108636766 
PNADC_042022 ; Ceará ;  ;  ;  ; Sim ;  ; 1025077.40298576 ; 1025077.40298576 ; 1025077.40298576 ; 0 ; 100 ; 100 ; 1846.86606208992 ; 11.718991747184 
PNADC_042022 ; Ceará ;  ;  ;  ; Não ; Trabalhador doméstico ; 209742.48329001 ; 209742.48329001 ; 209742.48329001 ; 0 ; 100 ; 100 ; 616.009934188806 ; 8.71099464382285 
PNADC_042022 ; Ceará ;  ;  ;  ; Não ;  ; 1164637.59112818 ; 1164637.59112818 ; 1164637.59112818 ; 0 ; 100 ; 100 ; 1095.2269049881 ; 10.333611148276 
PNADC_042022 ; Ceará ;  ;  ;  ;  ; Trabalhador doméstico ; 235119.45396946 ; 235119.45396946 ; 235119.45396946 ; 0 ; 100 ; 100 ; 692.820068365916 ; 8.75900316207953 
PNADC_042022 ; Ceará ;  ;  ;  ;  ;  ; 7589643.9754117 ; 3706535.27084444 ; 4019783.70436816 ; 7.79266887378353 ; 48.8367475846373 ; 52.9640615210822 ; 1793.55076381997 ; 9.93239507177838 
PNADC_042022 ;  ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 1919.69647557 ; 1919.69647557 ; 1919.69647557 ; 0 ; 100 ; 100 ; 1335.04691087846 ; 7.89483070508708 
PNADC_042022 ;  ; Homem ;  ; Amarela ; Sim ;  ; 139892.23040461 ; 139892.23040461 ; 139892.23040461 ; 0 ; 100 ; 100 ; 3878.54163682053 ; 12.3999279001762 
PNADC_042022 ;  ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 1875.58626934 ; 1875.58626934 ; 1875.58626934 ; 0 ; 100 ; 100 ; 747.755574550886 ; 11.7507576133597 
PNADC_042022 ;  ; Homem ;  ; Amarela ; Não ;  ; 76290.75285118 ; 76290.75285118 ; 76290.75285118 ; 0 ; 100 ; 100 ; 5180.05638910201 ; 12.3301228898045 
PNADC_042022 ;  ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 3795.28274491 ; 3795.28274491 ; 3795.28274491 ; 0 ; 100 ; 100 ; 1044.81410332397 ; 9.8318284259141 
PNADC_042022 ;  ; Homem ;  ; Amarela ;  ;  ; 570117.70195944 ; 393142.95698499 ; 412703.80827481 ; 4.73968276948753 ; 68.9582090915254 ; 72.3892289006966 ; 5214.623689301 ; 11.7526137641434 
PNADC_042022 ;  ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 52631.57474775 ; 52631.57474775 ; 52631.57474775 ; 0 ; 100 ; 100 ; 1762.03559624823 ; 7.35961861443316 
PNADC_042022 ;  ; Homem ;  ; Branca ; Sim ;  ; 10171967.8665994 ; 10171967.8665994 ; 10171967.8665994 ; 0 ; 100 ; 100 ; 3689.69673430844 ; 12.0591811368914 
PNADC_042022 ;  ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 105626.03493153 ; 105626.03493153 ; 105626.03493153 ; 0 ; 100 ; 100 ; 1321.01900191564 ; 8.97247450722564 
PNADC_042022 ;  ; Homem ;  ; Branca ; Não ;  ; 3409507.47349636 ; 3409507.47349636 ; 3409507.47349636 ; 0 ; 100 ; 100 ; 2912.08030496458 ; 11.1021302740017 
PNADC_042022 ;  ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 158257.60967928 ; 158257.60967928 ; 158257.60967928 ; 0 ; 100 ; 100 ; 1469.73439661116 ; 8.43231615329426 
PNADC_042022 ;  ; Homem ;  ; Branca ;  ;  ; 35396418.0134241 ; 24236764.7753189 ; 25566573.8574669 ; 5.20135818573763 ; 68.472365667416 ; 72.2292686445581 ; 4091.09302353329 ; 11.0488612361592 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 99.90820069 ; 99.90820069 ; 99.90820069 ; 0 ; 100 ; 100 ; 1272.49332161027 ; 10.1088506374341 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Sim ;  ; 75525.22308616 ; 75525.22308616 ; 75525.22308616 ; 0 ; 100 ; 100 ; 2361.26087318064 ; 10.8700494752564 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 2248.08424752 ; 2248.08424752 ; 2248.08424752 ; 0 ; 100 ; 100 ; 1276.10266630062 ; 6.54268017991144 
PNADC_042022 ;  ; Homem ;  ; Indígena ; Não ;  ; 46472.28618303 ; 46472.28618303 ; 46472.28618303 ; 0 ; 100 ; 100 ; 1920.35679020557 ; 10.3853507738505 
PNADC_042022 ;  ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 2347.99244821 ; 2347.99244821 ; 2347.99244821 ; 0 ; 100 ; 100 ; 1275.94786778236 ; 6.7310264777569 
PNADC_042022 ;  ; Homem ;  ; Indígena ;  ;  ; 338190.01211377 ; 221602.09184603 ; 238501.3654136 ; 7.08560872943595 ; 65.5259126255571 ; 70.5228885746531 ; 2518.12444341827 ; 9.7649137286216 
PNADC_042022 ;  ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 88356.49781348 ; 88356.49781348 ; 88356.49781348 ; 0 ; 100 ; 100 ; 1725.76718669347 ; 7.48995921629327 
PNADC_042022 ;  ; Homem ;  ; Parda ; Sim ;  ; 9726168.04247685 ; 9726168.04247685 ; 9726168.04247685 ; 0 ; 100 ; 100 ; 2505.734867907 ; 10.999428018642 
PNADC_042022 ;  ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 176298.48263465 ; 176298.48263465 ; 176298.48263465 ; 0 ; 100 ; 100 ; 1187.55420747991 ; 8.25725771849861 
PNADC_042022 ;  ; Homem ;  ; Parda ; Não ;  ; 5386387.49925024 ; 5386387.49925024 ; 5386387.49925024 ; 0 ; 100 ; 100 ; 1597.67235856278 ; 9.5835196494523 
PNADC_042022 ;  ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 264654.98044813 ; 264654.98044813 ; 264654.98044813 ; 0 ; 100 ; 100 ; 1368.22089833166 ; 7.99156256964426 
PNADC_042022 ;  ; Homem ;  ; Parda ;  ;  ; 38038177.6296806 ; 25191256.259941 ; 27156143.0072125 ; 7.2355148032236 ; 66.2262438153312 ; 71.3918087022733 ; 2432.94898253735 ; 9.73785162910682 
PNADC_042022 ;  ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 32434.536515 ; 32434.536515 ; 32434.536515 ; 0 ; 100 ; 100 ; 1593.44198893625 ; 8.15216588054595 
PNADC_042022 ;  ; Homem ;  ; Preta ; Sim ;  ; 2904290.69771959 ; 2904290.69771959 ; 2904290.69771959 ; 0 ; 100 ; 100 ; 2388.7197746624 ; 11.0561401628512 
PNADC_042022 ;  ; Homem ;  ; Preta ; Não ; Trabalhador doméstico ; 37260.16354747 ; 37260.16354747 ; 37260.16354747 ; 0 ; 100 ; 100 ; 1247.34153885282 ; 6.89436328863585 
PNADC_042022 ;  ; Homem ;  ; Preta ; Não ;  ; 1295386.82134532 ; 1295386.82134532 ; 1295386.82134532 ; 0 ; 100 ; 100 ; 1640.42591270304 ; 9.70690261688431 
PNADC_042022 ;  ; Homem ;  ; Preta ;  ; Trabalhador doméstico ; 69694.70006247 ; 69694.70006247 ; 69694.70006247 ; 0 ; 100 ; 100 ; 1414.60365973421 ; 7.48982202863928 
PNADC_042022 ;  ; Homem ;  ; Preta ;  ;  ; 9666423.7950366 ; 6641596.48719494 ; 7217234.15906318 ; 7.97587634239872 ; 68.7078968191441 ; 74.6629189046005 ; 2352.94322759683 ; 9.93985027855296 
PNADC_042022 ;  ; Homem ;  ; Negra ; Sim ; Trabalhador doméstico ; 120791.03432848 ; 120791.03432848 ; 120791.03432848 ; 0 ; 100 ; 100 ; 1690.23552258966 ; 7.6660786417633 
PNADC_042022 ;  ; Homem ;  ; Negra ; Sim ;  ; 12630458.7401964 ; 12630458.7401964 ; 12630458.7401964 ; 0 ; 100 ; 100 ; 2478.82801885317 ; 11.012454171566 
PNADC_042022 ;  ; Homem ;  ; Negra ; Não ; Trabalhador doméstico ; 213558.64618212 ; 213558.64618212 ; 213558.64618212 ; 0 ; 100 ; 100 ; 1197.44913186264 ; 8.01749631712295 
PNADC_042022 ;  ; Homem ;  ; Negra ; Não ;  ; 6681774.32059556 ; 6681774.32059556 ; 6681774.32059556 ; 0 ; 100 ; 100 ; 1605.95061339389 ; 9.60733825404187 
PNADC_042022 ;  ; Homem ;  ; Negra ;  ; Trabalhador doméstico ; 334349.6805106 ; 334349.6805106 ; 334349.6805106 ; 0 ; 100 ; 100 ; 1377.64454944034 ; 7.88644965340733 
PNADC_042022 ;  ; Homem ;  ; Negra ;  ;  ; 47704601.4247172 ; 31832852.747136 ; 34373377.1662757 ; 7.39096541736441 ; 66.7291032655865 ; 72.054636533376 ; 2416.1652707587 ; 9.77876405605064 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 54651.17942401 ; 54651.17942401 ; 54651.17942401 ; 0 ; 100 ; 100 ; 1746.14210645738 ; 7.38426805260028 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Sim ;  ; 10392480.9795741 ; 10392480.9795741 ; 10392480.9795741 ; 0 ; 100 ; 100 ; 3683.24856443481 ; 12.056710536407 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Não ; Trabalhador doméstico ; 109749.70544839 ; 109749.70544839 ; 109749.70544839 ; 0 ; 100 ; 100 ; 1310.09089271612 ; 8.98087698028693 
PNADC_042022 ;  ; Homem ;  ; Não Negra ; Não ;  ; 3533949.36776518 ; 3533949.36776518 ; 3533949.36776518 ; 0 ; 100 ; 100 ; 2947.48704433666 ; 11.1195038706682 
PNADC_042022 ;  ; Homem ;  ; Não Negra ;  ; Trabalhador doméstico ; 164400.8848724 ; 164400.8848724 ; 164400.8848724 ; 0 ; 100 ; 100 ; 1457.00895804788 ; 8.44538999480727 
PNADC_042022 ;  ; Homem ;  ; Não Negra ;  ;  ; 36320015.6259525 ; 24861387.7545216 ; 26230421.601255 ; 5.21925978752831 ; 68.4509280242623 ; 72.2202927206673 ; 4096.88633759496 ; 11.0498535784096 
PNADC_042022 ;  ; Homem ;  ;  ; Sim ; Trabalhador doméstico ; 175442.21375249 ; 175442.21375249 ; 175442.21375249 ; 0 ; 100 ; 100 ; 1707.6507197682 ; 7.57731051940745 
PNADC_042022 ;  ; Homem ;  ;  ; Sim ;  ; 23022939.7197706 ; 23022939.7197706 ; 23022939.7197706 ; 0 ; 100 ; 100 ; 3022.49958137813 ; 11.485835774178 
PNADC_042022 ;  ; Homem ;  ;  ; Não ; Trabalhador doméstico ; 323308.35163051 ; 323308.35163051 ; 323308.35163051 ; 0 ; 100 ; 100 ; 1235.65541636458 ; 8.35606227866602 
PNADC_042022 ;  ; Homem ;  ;  ; Não ;  ; 10215723.6883607 ; 10215723.6883607 ; 10215723.6883607 ; 0 ; 100 ; 100 ; 2068.80962308467 ; 10.1409748361183 
PNADC_042022 ;  ; Homem ;  ;  ;  ; Trabalhador doméstico ; 498750.565383 ; 498750.565383 ; 498750.565383 ; 0 ; 100 ; 100 ; 1403.78121684595 ; 8.07554358244522 
PNADC_042022 ;  ; Homem ;  ;  ;  ;  ; 84024617.0506697 ; 56694240.5016576 ; 60603798.7675307 ; 6.45101189262034 ; 67.4733697000595 ; 72.1262421594668 ; 3153.68832467627 ; 10.3388303528759 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Sim ; Trabalhador doméstico ; 12967.92062916 ; 12967.92062916 ; 12967.92062916 ; 0 ; 100 ; 100 ; 1975.88916162856 ; 10.6326993102218 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Sim ;  ; 156550.58994629 ; 156550.58994629 ; 156550.58994629 ; 0 ; 100 ; 100 ; 3726.16492915292 ; 13.859313316489 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Não ; Trabalhador doméstico ; 19151.72283267 ; 19151.72283267 ; 19151.72283267 ; 0 ; 100 ; 100 ; 935.452232815955 ; 8.83030523091264 
PNADC_042022 ;  ; Mulher ;  ; Amarela ; Não ;  ; 67623.59236294 ; 67623.59236294 ; 67623.59236294 ; 0 ; 100 ; 100 ; 1818.31378884256 ; 11.7125042142482 
PNADC_042022 ;  ; Mulher ;  ; Amarela ;  ; Trabalhador doméstico ; 32119.64346183 ; 32119.64346183 ; 32119.64346183 ; 0 ; 100 ; 100 ; 1355.516158137 ; 9.5619094288013 
PNADC_042022 ;  ; Mulher ;  ; Amarela ;  ;  ; 759584.17534338 ; 383978.97712529 ; 410788.0925475 ; 6.52626400535453 ; 50.5512080937846 ; 54.0806543740591 ; 3532.60297249276 ; 11.9596068199731 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Sim ; Trabalhador doméstico ; 430229.37202877 ; 430229.37202877 ; 430229.37202877 ; 0 ; 100 ; 100 ; 1598.37778822049 ; 9.01820822414794 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Sim ;  ; 8093356.4891391 ; 8093356.4891391 ; 8093356.4891391 ; 0 ; 100 ; 100 ; 2887.52482964827 ; 12.9185372919548 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1257288.96797144 ; 1257288.96797144 ; 1257288.96797144 ; 0 ; 100 ; 100 ; 1093.67422992257 ; 9.08925432061614 
PNADC_042022 ;  ; Mulher ;  ; Branca ; Não ;  ; 3848100.67550054 ; 3848100.67550054 ; 3848100.67550054 ; 0 ; 100 ; 100 ; 1965.95109217626 ; 11.7188162312318 
PNADC_042022 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1687518.34000021 ; 1687518.34000021 ; 1687518.34000021 ; 0 ; 100 ; 100 ; 1222.60715214386 ; 9.07105400438197 
PNADC_042022 ;  ; Mulher ;  ; Branca ;  ;  ; 39191085.0345564 ; 19660376.1315049 ; 21212702.4069915 ; 7.31790907967945 ; 50.1654294954311 ; 54.1263463062769 ; 3066.91352940062 ; 11.3450194033767 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 4087.42548011 ; 4087.42548011 ; 4087.42548011 ; 0 ; 100 ; 100 ; 1385.15306123934 ; 9.93541189168227 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 50311.48825427 ; 50311.48825427 ; 50311.48825427 ; 0 ; 100 ; 100 ; 2315.16191660366 ; 12.3611571893442 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 19089.76149353 ; 19089.76149353 ; 19089.76149353 ; 0 ; 100 ; 100 ; 1076.14416139827 ; 9.49373862483138 
PNADC_042022 ;  ; Mulher ;  ; Indígena ; Não ;  ; 42755.65370391 ; 42755.65370391 ; 42755.65370391 ; 0 ; 100 ; 100 ; 1409.46782277255 ; 11.1843520033029 
PNADC_042022 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 23177.18697364 ; 23177.18697364 ; 23177.18697364 ; 0 ; 100 ; 100 ; 1130.63959487031 ; 9.57778146456713 
PNADC_042022 ;  ; Mulher ;  ; Indígena ;  ;  ; 394283.11984704 ; 164906.18995479 ; 187602.04368956 ; 12.097871264306 ; 41.8243088922408 ; 47.5805415566203 ; 1907.47364730562 ; 10.2812796849096 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 645723.51182507 ; 645723.51182507 ; 645723.51182507 ; 0 ; 100 ; 100 ; 1540.1458522221 ; 8.84774992267223 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Sim ;  ; 6497103.17106277 ; 6497103.17106277 ; 6497103.17106277 ; 0 ; 100 ; 100 ; 2009.60720141569 ; 11.9992605900711 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 2132730.39980008 ; 2132730.39980008 ; 2132730.39980008 ; 0 ; 100 ; 100 ; 875.323345149048 ; 8.87953795426706 
PNADC_042022 ;  ; Mulher ;  ; Parda ; Não ;  ; 5103367.55285204 ; 5103367.55285204 ; 5103367.55285204 ; 0 ; 100 ; 100 ; 1271.16660755419 ; 10.6954952532751 
PNADC_042022 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2778453.91162515 ; 2778453.91162515 ; 2778453.91162515 ; 0 ; 100 ; 100 ; 1029.99040798261 ; 8.87213679160308 
PNADC_042022 ;  ; Mulher ;  ; Parda ;  ;  ; 39743614.0642858 ; 17715570.1071032 ; 20100489.700756 ; 11.8649825410133 ; 44.5746329924802 ; 50.5753947495646 ; 1900.17323522347 ; 10.1961355069439 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 223147.01249262 ; 223147.01249262 ; 223147.01249262 ; 0 ; 100 ; 100 ; 1443.17057770823 ; 8.86086581637138 
PNADC_042022 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1934782.80333828 ; 1934782.80333828 ; 1934782.80333828 ; 0 ; 100 ; 100 ; 1966.51013788691 ; 12.0349177126324 
